Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Time,Merchant_Category,Transaction_Location,Card_Type,Device_Type,Is_Fraud
T108986,C1938,388.61,10-08-25 17:41,Electronics,Johnmouth,Credit,Web,0
T108987,C7818,483.62,25-06-25 18:37,Restaurants,Mayoborough,Debit,Mobile,0
T108988,C1382,230.38,12-02-25 02:44,Groceries,West Melanie,Credit,Mobile,0
T108989,C3461,555.67,20-05-25 22:06,Restaurants,North Patricia,Credit,Mobile,0
T108990,C9309,153.94,22-03-25 16:54,Entertainment,Dariusfurt,Prepaid,POS,0
T108991,C4360,372.12,21-03-25 23:24,Entertainment,South Chelseaville,Prepaid,POS,0
T108992,C7730,210,17-07-25 21:40,Travel,North Christopher,Credit,Mobile,0
T108993,C7474,297.67,21-07-25 19:23,Electronics,North Jessica,Debit,Web,0
T108994,C4417,196.13,06-08-25 23:21,Restaurants,Suttonland,Prepaid,Web,0
T108995,C5248,337.92,10-08-25 17:28,Clothing,New Williamview,Credit,POS,0
T108996,C7862,442.27,15-05-25 23:05,Groceries,North Jennifer,Debit,Mobile,0
T108997,C2087,146.44,05-05-25 02:12,Entertainment,Blackstad,Credit,POS,0
T108998,C2987,527.33,01-01-25 11:24,Restaurants,Hunterland,Prepaid,POS,0
T108999,C6922,494.34,03-02-25 23:22,Travel,West Garrett,Prepaid,Web,0
T109000,C4044,284.88,11-05-25 06:21,Restaurants,East Michael,Credit,Mobile,0
T109001,C4237,264.63,07-07-25 20:00,Entertainment,West Suzanne,Prepaid,Mobile,0
T109002,C4620,337.74,31-05-25 08:19,Restaurants,Lake Kevinton,Prepaid,Mobile,0
T109003,C4865,452.51,26-06-25 09:23,Travel,Longfurt,Debit,POS,0
T109004,C2232,351.4,11-04-25 07:51,Restaurants,Joshuahaven,Debit,POS,0
T109005,C8489,221.36,12-06-25 18:36,Clothing,Jonesfort,Prepaid,Mobile,0
T109006,C4231,186.02,01-05-25 18:29,Entertainment,Amyland,Debit,Web,0
T109007,C3954,336.68,12-03-25 01:08,Health,Stephanieview,Debit,Web,0
T109008,C5197,535.25,01-07-25 15:08,Travel,East Erichaven,Prepaid,Web,0
T109009,C7736,456.11,19-02-25 13:10,Health,Port Richardview,Credit,Mobile,0
T109010,C4754,177.56,02-08-25 16:04,Health,South David,Prepaid,POS,0
T109011,C6882,343.72,23-02-25 04:33,Clothing,East Danieltown,Debit,POS,0
T109012,C2852,134.39,20-08-25 23:33,Travel,Kimberlyton,Debit,POS,0
T109013,C3208,399.31,02-08-25 03:27,Travel,Deborahside,Prepaid,Mobile,0
T109014,C6825,558.41,17-07-25 23:49,Gas,Migueltown,Prepaid,Web,0
T109015,C5737,48.66,07-03-25 21:28,Restaurants,North Rachel,Debit,POS,0
T109016,C6843,90.56,21-02-25 13:53,Restaurants,East Dwayne,Debit,POS,0
T109017,C7829,388.98,15-03-25 14:00,Restaurants,North Roberthaven,Credit,POS,0
T109018,C5737,393.93,20-06-25 07:51,Electronics,East George,Debit,Web,0
T109019,C3959,447.38,20-08-25 15:03,Travel,Lake Aprilburgh,Debit,POS,0
T109020,C5742,466.08,28-06-25 11:58,Entertainment,Rogerston,Debit,Web,0
T109021,C3667,496.13,07-05-25 06:47,Electronics,Lake Miguelmouth,Prepaid,Web,0
T109022,C7486,395.73,27-04-25 12:02,Gas,Port Barry,Prepaid,Mobile,0
T109023,C4401,67.09,28-01-25 04:23,Restaurants,Port Shannonshire,Prepaid,Mobile,0
T109024,C4534,339.13,08-01-25 19:54,Clothing,Lake Brandi,Debit,Mobile,0
T109025,C4013,143.38,30-06-25 18:53,Travel,Johnhaven,Debit,Web,0
T109026,C3668,189.22,28-02-25 04:46,Electronics,Johnmouth,Prepaid,POS,1
T109027,C2044,273.11,02-01-25 15:09,Gas,Lake Aaron,Prepaid,POS,1
T109028,C7018,180.5,02-03-25 11:41,Electronics,Andersonchester,Prepaid,Mobile,0
T109029,C1196,189.85,24-07-25 10:48,Electronics,Duarteton,Prepaid,POS,0
T109030,C4376,438.63,09-06-25 02:25,Travel,Chavezland,Credit,Web,0
T109031,C4532,597.94,12-07-25 09:16,Travel,Mathewsbury,Debit,Web,0
T109032,C8711,427.17,20-05-25 13:57,Clothing,West Nathanielmouth,Prepaid,POS,1
T109033,C3056,118.68,23-08-25 14:54,Gas,Lake Emily,Prepaid,POS,0
T109034,C6449,166.54,25-03-25 07:25,Gas,Travisville,Credit,Web,0
T109035,C6480,313.93,10-05-25 16:06,Restaurants,New Jessicaview,Debit,Web,0
T109036,C1366,390.93,04-05-25 23:40,Groceries,Lake Jasmine,Debit,POS,0
T109037,C9578,552.21,09-03-25 02:06,Health,Coxport,Credit,POS,0
T109038,C2489,460.59,08-06-25 01:33,Entertainment,Taylorbury,Debit,POS,0
T109039,C5028,401.65,22-08-25 07:21,Health,Jasonburgh,Prepaid,POS,0
T109040,C8775,431.82,10-08-25 11:21,Travel,Thomasshire,Prepaid,Mobile,0
T109041,C8939,501.52,09-03-25 04:49,Restaurants,Anthonyhaven,Debit,Web,0
T109042,C2839,322.84,22-01-25 21:48,Gas,North Elizabethstad,Prepaid,POS,0
T109043,C2227,323.78,06-04-25 04:23,Electronics,West Patrick,Debit,Mobile,0
T109044,C1794,303.46,19-07-25 05:02,Health,Tuckerport,Credit,Mobile,0
T109045,C6090,61.44,19-03-25 15:29,Entertainment,Port Brianport,Debit,Mobile,0
T109046,C9552,410.9,15-06-25 06:26,Restaurants,Lake Jasonport,Debit,POS,0
T109047,C2900,253.91,16-06-25 19:21,Electronics,North Lisa,Prepaid,POS,0
T109048,C4667,530.56,11-05-25 00:58,Entertainment,Port Joseph,Debit,POS,0
T109049,C7825,76.54,09-01-25 13:56,Health,South Nicole,Credit,Web,0
T109050,C2485,307.63,27-03-25 12:00,Clothing,Port John,Credit,POS,0
T109051,C5077,198.91,28-02-25 23:26,Clothing,East Jonathanmouth,Credit,POS,0
T109052,C9166,250.85,20-02-25 11:55,Clothing,Rodriguezland,Credit,POS,0
T109053,C2343,225.7,16-03-25 03:54,Travel,Jeremyview,Credit,Web,0
T109054,C2826,489.8,29-08-25 16:07,Electronics,North Jonathanfurt,Prepaid,POS,0
T109055,C4568,205.94,26-06-25 08:37,Entertainment,Gabrielville,Credit,Web,0
T109056,C4067,101.48,31-07-25 14:38,Travel,Maryport,Prepaid,Mobile,0
T109057,C8712,372.41,12-03-25 22:52,Gas,New Nathanberg,Credit,Web,0
T109058,C9713,406.83,31-05-25 10:17,Groceries,West Melanie,Credit,Web,0
T109059,C3182,96.24,14-04-25 07:55,Groceries,Georgeside,Credit,Web,0
T109060,C9166,31.32,20-05-25 02:16,Health,Joshuaborough,Credit,POS,0
T109061,C1179,218.85,07-01-25 20:20,Groceries,Meganchester,Credit,POS,0
T109062,C9479,131.19,11-04-25 18:30,Entertainment,Port Brittney,Debit,POS,0
T109063,C2452,469.32,27-03-25 22:45,Restaurants,Deleonside,Prepaid,Web,0
T109064,C7700,589.29,20-08-25 07:39,Electronics,Ashleyville,Debit,Web,0
T109065,C5585,102.19,17-07-25 08:19,Electronics,Robynville,Prepaid,Web,0
T109066,C9732,142.93,20-04-25 04:35,Entertainment,New Briannafort,Prepaid,Mobile,0
T109067,C9062,40.12,16-05-25 09:46,Health,South Walterland,Debit,POS,0
T109068,C9229,123.73,12-08-25 10:15,Groceries,Lake David,Debit,POS,0
T109069,C3480,157.66,23-02-25 18:05,Travel,Port Michael,Debit,Web,0
T109070,C9699,364.64,17-03-25 12:14,Clothing,Port Michelle,Debit,Web,0
T109071,C7419,108.21,10-04-25 07:57,Restaurants,Lake Michaelburgh,Debit,POS,0
T109072,C3664,585.67,18-07-25 20:28,Restaurants,Hamptonmouth,Prepaid,Web,0
T109073,C3088,267.72,22-02-25 07:58,Entertainment,West Philipland,Debit,Mobile,0
T109074,C8320,291.48,15-03-25 16:36,Health,West Christopher,Prepaid,POS,0
T109075,C2650,255.69,17-07-25 23:33,Travel,Robertland,Credit,POS,0
T109076,C7574,326.39,14-02-25 21:55,Clothing,Hobbsmouth,Prepaid,Mobile,0
T109077,C5985,212.21,02-03-25 23:32,Travel,Brownburgh,Debit,POS,0
T109078,C1012,537.56,17-08-25 17:44,Restaurants,East James,Debit,Mobile,0
T109079,C7776,406,11-06-25 12:31,Travel,Port Dianaberg,Prepaid,POS,0
T109080,C8921,63.95,01-08-25 22:10,Health,Michaelport,Credit,Web,0
T109081,C6904,192.76,24-05-25 23:26,Clothing,Farmerhaven,Debit,Mobile,0
T109082,C7906,67.98,10-06-25 22:18,Restaurants,Fosterland,Prepaid,Web,0
T109083,C3574,439.81,25-01-25 16:50,Groceries,New Jenniferbury,Debit,POS,0
T109084,C4462,347.81,05-08-25 13:14,Gas,West Jill,Prepaid,Web,0
T109085,C4576,142.94,05-07-25 09:59,Travel,Caseyborough,Debit,Mobile,0
T109086,C1476,509.17,26-07-25 18:01,Entertainment,Jillfort,Credit,Mobile,0
T109087,C4557,86.5,20-07-25 10:35,Gas,East Sergiobury,Prepaid,POS,0
T109088,C2501,540.94,09-04-25 13:05,Restaurants,Johnnystad,Credit,Mobile,0
T109089,C6444,316.77,26-03-25 10:56,Health,West Pamela,Prepaid,POS,0
T109090,C5468,546.38,31-08-25 02:14,Clothing,Russellbury,Credit,POS,0
T109091,C2777,149.9,14-05-25 11:37,Groceries,New Crystalborough,Debit,Web,0
T109092,C7815,507.7,01-06-25 07:03,Entertainment,Gracehaven,Debit,Mobile,0
T109093,C7504,445.98,02-01-25 12:42,Restaurants,Gabrielaburgh,Prepaid,Web,0
T109094,C7047,203.49,18-06-25 14:22,Clothing,Port Jamie,Debit,Web,0
T109095,C9729,330.73,04-04-25 23:02,Travel,Sandovalfort,Prepaid,POS,0
T109096,C6932,384.68,03-03-25 20:09,Entertainment,Stevenfort,Debit,Web,0
T109097,C2450,388.15,09-07-25 21:03,Clothing,Valdezstad,Debit,Web,0
T109098,C6547,489.14,25-05-25 00:34,Health,New Johntown,Credit,Mobile,0
T109099,C5339,450.29,13-05-25 00:42,Travel,North Brandonton,Prepaid,POS,0
T109100,C1287,345.2,28-05-25 17:21,Gas,West Phillip,Prepaid,POS,0
T109101,C9693,195.14,29-01-25 10:24,Entertainment,West Christianville,Credit,Mobile,0
T109102,C3866,216.24,02-06-25 15:11,Health,Erikamouth,Credit,Web,0
T109103,C1007,317.23,01-06-25 13:45,Restaurants,Ronaldhaven,Prepaid,Mobile,0
T109104,C5874,165.45,17-05-25 12:42,Entertainment,Johnstonland,Prepaid,Web,0
T109105,C5942,75.18,11-08-25 22:30,Restaurants,East Laurenfurt,Debit,Mobile,0
T109106,C7262,241.84,10-07-25 15:22,Electronics,East Laura,Debit,POS,0
T109107,C7349,355.85,28-01-25 22:05,Clothing,Nelsonstad,Credit,Web,0
T109108,C6773,446.83,06-05-25 13:13,Clothing,Saraview,Credit,POS,0
T109109,C4169,437.39,11-03-25 15:18,Clothing,New Jessica,Credit,Web,0
T109110,C4435,21.52,05-01-25 23:29,Gas,South Linda,Credit,POS,0
T109111,C9937,463.09,30-06-25 09:29,Travel,Saraborough,Credit,Web,0
T109112,C9080,410.19,18-01-25 07:25,Groceries,West Jean,Debit,Mobile,0
T109113,C2497,442.59,26-03-25 18:01,Restaurants,New Claytonchester,Debit,Mobile,0
T109114,C5687,202.69,15-07-25 04:26,Clothing,Gabrielville,Prepaid,POS,0
T109115,C4149,354.14,25-08-25 05:16,Restaurants,Quinnburgh,Prepaid,Mobile,0
T109116,C8693,295.14,24-02-25 09:21,Health,Jonathanton,Prepaid,Mobile,0
T109117,C3969,404.15,18-08-25 22:57,Gas,West Stevenmouth,Credit,POS,0
T109118,C9064,61.31,27-02-25 00:37,Groceries,Michelleborough,Debit,Web,0
T109119,C2868,196.39,20-04-25 06:05,Clothing,Kristinehaven,Credit,Web,1
T109120,C6576,482.07,27-05-25 10:52,Entertainment,Lake Hectormouth,Debit,POS,0
T109121,C6045,607.04,19-05-25 07:36,Restaurants,Vargasberg,Debit,Mobile,0
T109122,C2880,445.07,28-05-25 02:59,Entertainment,Smithville,Prepaid,Mobile,0
T109123,C1926,116.63,22-05-25 03:27,Clothing,Lake Nancyview,Prepaid,Web,0
T109124,C8273,78.94,03-02-25 13:39,Health,New Codyview,Credit,Mobile,0
T109125,C3169,134.81,27-05-25 18:19,Health,Abigailside,Debit,POS,0
T109126,C1685,478.27,24-02-25 15:38,Health,New Ronald,Prepaid,Mobile,0
T109127,C8323,304.86,07-04-25 22:26,Entertainment,Brettfurt,Debit,Web,0
T109128,C6760,325.98,14-01-25 07:56,Gas,Anthonyburgh,Debit,Web,0
T109129,C8663,333.6,10-06-25 04:14,Restaurants,Martinezberg,Credit,Web,0
T109130,C5973,292.7,11-07-25 06:41,Clothing,North Melodyborough,Credit,POS,0
T109131,C1300,148.31,01-06-25 18:03,Travel,East Alexanderland,Debit,POS,0
T109132,C2824,306.23,01-02-25 20:05,Restaurants,Clintonton,Prepaid,POS,0
T109133,C7079,335.75,30-06-25 20:40,Restaurants,Jacksonton,Debit,Web,0
T109134,C4198,72.22,04-01-25 23:48,Electronics,South Melanie,Credit,Web,0
T109135,C7192,326.25,01-02-25 12:00,Electronics,West Jenniferland,Credit,Web,0
T109136,C8705,428.54,23-02-25 06:32,Health,Garnerchester,Debit,Mobile,0
T109137,C3539,211.55,12-05-25 04:00,Groceries,West Katrinamouth,Debit,POS,0
T109138,C7484,326.18,22-04-25 07:43,Clothing,Danielview,Prepaid,Mobile,0
T109139,C9315,110.88,05-02-25 21:31,Restaurants,North Markville,Prepaid,Mobile,0
T109140,C9885,480.17,24-06-25 08:49,Restaurants,Martinville,Debit,Web,0
T109141,C9518,374.67,10-04-25 02:30,Groceries,West Daniel,Debit,Web,0
T109142,C9398,428.03,17-08-25 16:57,Groceries,Wallaceborough,Debit,Web,0
T109143,C8634,471.59,24-02-25 05:31,Groceries,New Donaldland,Prepaid,POS,0
T109144,C3315,226.6,04-01-25 18:42,Restaurants,Port Justin,Debit,Web,0
T109145,C5934,387.04,23-07-25 16:14,Entertainment,Lake Joseph,Prepaid,Web,0
T109146,C5638,474.65,08-01-25 14:25,Travel,South Julie,Credit,Mobile,0
T109147,C8645,442.42,10-04-25 20:49,Groceries,South James,Prepaid,Mobile,0
T109148,C6949,225.13,05-08-25 00:12,Entertainment,Kevinborough,Debit,Mobile,0
T109149,C2329,174.74,20-03-25 15:19,Entertainment,Alexisburgh,Prepaid,Web,0
T109150,C6969,133.13,31-08-25 17:35,Entertainment,Pittsport,Prepaid,POS,0
T109151,C4232,281.37,30-04-25 07:58,Groceries,Lake Lisaland,Debit,Mobile,0
T109152,C4670,210.75,26-02-25 00:14,Groceries,Port Patrickberg,Prepaid,Web,0
T109153,C7545,518.12,20-04-25 14:25,Health,Lake Penny,Debit,Web,0
T109154,C9737,341.56,18-06-25 05:49,Groceries,Brianbury,Credit,POS,0
T109155,C2363,357.76,04-07-25 17:01,Electronics,North Derek,Credit,Mobile,0
T109156,C8766,263.56,10-08-25 16:17,Entertainment,Nathanchester,Debit,Web,0
T109157,C1619,538.78,08-06-25 15:21,Electronics,Jacobsmouth,Debit,Web,0
T109158,C2988,306.46,12-01-25 16:41,Groceries,East Justin,Prepaid,Web,0
T109159,C5953,145.13,12-05-25 19:37,Restaurants,North Sarahview,Prepaid,Mobile,0
T109160,C3210,96.06,07-04-25 10:53,Restaurants,Kennedyshire,Prepaid,Web,0
T109161,C3344,104.68,13-05-25 18:23,Entertainment,North Marychester,Debit,Web,0
T109162,C2299,169.32,26-04-25 22:32,Gas,Lake Kimberly,Credit,POS,0
T109163,C7437,476.89,11-03-25 12:24,Groceries,West Jenniferport,Prepaid,Web,0
T109164,C7204,261.35,08-06-25 00:18,Restaurants,New Jenniferberg,Credit,Mobile,0
T109165,C2489,99.79,28-02-25 19:54,Clothing,Michaelstad,Credit,Mobile,0
T109166,C7904,97.09,23-08-25 17:58,Travel,East Kevinport,Debit,Web,0
T109167,C2813,261.65,31-05-25 12:58,Gas,Anthonystad,Prepaid,POS,0
T109168,C4045,523.75,04-01-25 19:58,Gas,East Robert,Credit,POS,0
T109169,C1192,290.7,14-03-25 22:18,Travel,North Jasonfort,Debit,POS,1
T109170,C5056,499.85,12-06-25 10:37,Health,Lake Rachel,Debit,Mobile,0
T109171,C1458,446.79,06-06-25 14:06,Clothing,North Danielland,Credit,Web,0
T109172,C6805,562.11,06-04-25 17:49,Clothing,Floresport,Prepaid,POS,0
T109173,C9447,485.8,22-06-25 12:35,Clothing,Scottshire,Prepaid,Web,0
T109174,C3935,500.66,04-02-25 12:43,Travel,New Alison,Debit,Web,0
T109175,C3134,340.19,28-08-25 21:17,Electronics,Rachelberg,Prepaid,Mobile,0
T109176,C4677,423.98,31-07-25 11:50,Gas,Combschester,Prepaid,Web,0
T109177,C4022,487.45,11-02-25 00:14,Groceries,Smithland,Credit,Web,0
T109178,C9315,226.65,28-08-25 06:12,Electronics,Port Jessica,Prepaid,Web,0
T109179,C6673,227.62,09-02-25 21:40,Gas,New Kathy,Prepaid,Web,0
T109180,C7225,180.04,23-05-25 16:40,Electronics,Grayport,Prepaid,POS,0
T109181,C7466,242.86,06-07-25 21:45,Restaurants,Campbellbury,Debit,POS,0
T109182,C3493,59.91,28-03-25 06:45,Travel,Lake Christiantown,Credit,Mobile,0
T109183,C7721,492.53,21-07-25 22:06,Clothing,South Sean,Prepaid,POS,0
T109184,C9081,429.32,27-04-25 07:04,Health,Jesusland,Credit,POS,0
T109185,C6994,119.43,05-01-25 10:07,Restaurants,East Heather,Debit,Web,0
T109186,C5435,391.4,04-04-25 12:19,Entertainment,Acevedoton,Debit,Web,0
T109187,C4986,280.26,18-01-25 10:54,Health,Colleenfurt,Debit,POS,0
T109188,C7679,563.7,09-03-25 15:06,Restaurants,Garrettton,Debit,POS,0
T109189,C8446,127.06,24-04-25 10:44,Clothing,Cindystad,Debit,Mobile,0
T109190,C2973,414.43,29-01-25 04:00,Clothing,Lake Heatherside,Debit,POS,0
T109191,C4266,394.37,12-06-25 12:35,Electronics,Mcintoshhaven,Debit,Mobile,0
T109192,C7098,470.14,18-06-25 02:38,Health,Jessicaton,Prepaid,POS,0
T109193,C7250,232.01,21-07-25 03:11,Groceries,West Paulaport,Prepaid,Mobile,0
T109194,C1152,109.36,05-04-25 03:13,Travel,Port Julie,Debit,Web,0
T109195,C1528,194.6,29-01-25 00:41,Gas,Nicholasside,Debit,Mobile,0
T109196,C2104,185.06,29-01-25 18:47,Health,North Geoffreyfurt,Prepaid,Web,0
T109197,C1798,378.34,08-03-25 02:50,Clothing,East Emily,Debit,Mobile,0
T109198,C2954,385.07,21-03-25 19:35,Travel,North Jayberg,Prepaid,Web,0
T109199,C5596,146.37,30-06-25 14:18,Electronics,New Nicolestad,Credit,Web,0
T109200,C9769,163.6,04-04-25 12:19,Clothing,Tammybury,Credit,POS,0
T109201,C7735,151.82,14-04-25 13:42,Health,Lake Kayla,Credit,Web,0
T109202,C8763,345.41,31-03-25 07:17,Clothing,East Juliaton,Prepaid,Mobile,0
T109203,C4414,359.51,11-04-25 02:36,Travel,North Keith,Credit,Web,0
T109204,C9524,509.51,02-06-25 08:37,Electronics,Brownbury,Debit,Mobile,0
T109205,C4683,121.54,07-03-25 02:10,Electronics,New Arthurchester,Debit,Mobile,0
T109206,C8231,232.17,22-01-25 02:28,Travel,North Patrick,Credit,POS,0
T109207,C2528,532.34,19-07-25 21:05,Electronics,West Tiffany,Credit,POS,0
T109208,C4959,221.97,14-04-25 09:34,Entertainment,Lake Gary,Prepaid,Mobile,0
T109209,C3546,379.35,26-04-25 05:57,Entertainment,Lake Samuel,Debit,Mobile,0
T109210,C5717,364.42,11-07-25 10:29,Travel,Brianview,Credit,POS,0
T109211,C1599,171.65,29-06-25 12:27,Travel,Christinamouth,Credit,Web,0
T109212,C8628,287.83,07-03-25 14:58,Gas,West Danielmouth,Prepaid,POS,0
T109213,C6011,97.86,17-01-25 21:27,Entertainment,New Shawn,Credit,Mobile,0
T109214,C6609,288.7,09-08-25 08:52,Gas,Woodtown,Prepaid,Web,0
T109215,C2588,297.5,02-08-25 11:57,Electronics,Jonesshire,Debit,POS,0
T109216,C8523,232.35,21-07-25 10:44,Gas,New Martinbury,Prepaid,Web,0
T109217,C5489,332.31,04-05-25 20:34,Electronics,Smithbury,Prepaid,Web,0
T109218,C3566,99.71,21-07-25 15:09,Groceries,Alyssamouth,Prepaid,Mobile,0
T109219,C1712,231.05,16-04-25 07:54,Entertainment,Lake Jackmouth,Credit,Web,0
T109220,C9450,275.07,20-04-25 09:19,Gas,Turnerton,Credit,POS,0
T109221,C3298,454.44,14-04-25 16:08,Clothing,Maldonadotown,Credit,POS,0
T109222,C8830,156.43,11-07-25 05:11,Gas,Claytonton,Prepaid,POS,0
T109223,C9003,282.16,05-03-25 01:18,Health,Grantview,Debit,POS,0
T109224,C4347,250.33,08-04-25 15:50,Entertainment,Breannaport,Credit,Web,0
T109225,C4895,105.54,08-08-25 19:11,Groceries,New Christianstad,Prepaid,Mobile,0
T109226,C9287,108.8,27-04-25 07:13,Entertainment,Katelynberg,Debit,Web,0
T109227,C5032,99.15,13-02-25 01:05,Entertainment,Hamiltonview,Credit,Mobile,0
T109228,C1982,462.58,27-06-25 12:53,Gas,North Josephville,Prepaid,Web,0
T109229,C6349,259.79,19-04-25 21:36,Health,Krystalburgh,Prepaid,Web,0
T109230,C7344,311.72,09-01-25 18:02,Clothing,Lake Andrewland,Debit,Mobile,1
T109231,C9093,435.58,21-08-25 07:16,Electronics,Craigberg,Debit,Web,0
T109232,C9500,8.42,08-01-25 23:07,Restaurants,Port Elizabeth,Prepaid,Web,0
T109233,C4211,377.44,05-07-25 00:38,Entertainment,North Jamestown,Prepaid,Web,0
T109234,C6640,242.66,18-01-25 09:53,Groceries,Jameston,Credit,POS,0
T109235,C3723,325.06,05-06-25 08:32,Groceries,Carlfort,Prepaid,Mobile,0
T109236,C1789,110.14,21-03-25 17:15,Restaurants,Sherylstad,Debit,POS,0
T109237,C4751,420.85,20-08-25 05:37,Electronics,Courtneyton,Debit,Mobile,0
T109238,C8843,111.67,03-03-25 22:58,Electronics,Perkinsmouth,Debit,Mobile,0
T109239,C1303,362.24,20-08-25 13:37,Electronics,South Tamaramouth,Credit,Web,0
T109240,C3002,497.59,28-06-25 04:16,Restaurants,Port Ryan,Credit,POS,0
T109241,C2617,311.98,10-03-25 08:59,Electronics,Savannahport,Prepaid,POS,0
T109242,C3224,314.59,26-02-25 10:08,Restaurants,Riveraport,Debit,Web,0
T109243,C7339,509.03,15-05-25 13:12,Health,East April,Prepaid,Web,0
T109244,C4975,479.62,15-05-25 22:38,Clothing,Stephenchester,Credit,Mobile,0
T109245,C4656,279.01,24-01-25 16:27,Health,Shanefurt,Credit,POS,0
T109246,C7528,499.19,17-04-25 17:50,Clothing,West Michaelburgh,Prepaid,Web,0
T109247,C4729,249.76,20-01-25 07:36,Groceries,New Deborah,Credit,Mobile,0
T109248,C6163,278.05,12-03-25 22:42,Clothing,Bryantfurt,Credit,Web,0
T109249,C5663,338.79,28-03-25 19:28,Electronics,Jasminefurt,Debit,Web,0
T109250,C2053,159.66,26-05-25 00:07,Entertainment,Jenniferfort,Credit,Web,0
T109251,C8431,11.69,15-07-25 06:03,Electronics,East John,Debit,Mobile,0
T109252,C3888,541.01,05-08-25 15:13,Groceries,Robertomouth,Prepaid,Web,0
T109253,C8893,148.83,23-03-25 15:35,Gas,Theresamouth,Debit,Web,0
T109254,C2691,72.56,01-07-25 23:16,Groceries,Robertsville,Prepaid,Web,0
T109255,C8050,165.52,18-05-25 05:04,Clothing,New Cassietown,Credit,Mobile,0
T109256,C5189,194.04,16-05-25 21:43,Clothing,Amyberg,Prepaid,Web,0
T109257,C6148,172.86,23-03-25 17:15,Groceries,West Dominictown,Prepaid,POS,0
T109258,C1957,98.28,07-07-25 18:44,Restaurants,Lake Aprilview,Debit,Mobile,0
T109259,C7207,233.55,31-03-25 13:26,Electronics,Martinezville,Credit,Mobile,0
T109260,C1521,487.39,24-08-25 18:47,Health,Edwinshire,Credit,Mobile,0
T109261,C6768,122.36,24-05-25 03:16,Clothing,Garciamouth,Credit,POS,0
T109262,C4153,203.6,17-03-25 12:28,Entertainment,South John,Credit,Mobile,0
T109263,C8756,436.76,23-02-25 16:58,Entertainment,North Michealshire,Debit,POS,0
T109264,C1350,586.77,20-07-25 19:10,Travel,Justinfurt,Prepaid,Web,0
T109265,C4663,275.25,11-04-25 10:25,Health,South Nicholas,Prepaid,Mobile,0
T109266,C4645,350.65,24-08-25 12:46,Clothing,East Alexandra,Debit,Web,0
T109267,C5308,171.52,01-07-25 17:03,Entertainment,Hartmanton,Prepaid,Web,0
T109268,C7215,372.02,04-04-25 03:37,Gas,Meaganshire,Credit,POS,0
T109269,C9838,225.95,07-01-25 11:13,Clothing,East Andreachester,Prepaid,Mobile,0
T109270,C3149,173.5,22-06-25 12:08,Electronics,Markborough,Debit,Mobile,0
T109271,C2781,470.04,07-08-25 00:41,Gas,North Joshua,Debit,POS,0
T109272,C3919,177.7,21-07-25 05:14,Electronics,Patrickton,Debit,Mobile,0
T109273,C9694,499.19,22-03-25 00:54,Travel,Hayleymouth,Credit,Mobile,0
T109274,C4975,425.67,09-01-25 05:39,Electronics,Josephbury,Debit,Mobile,0
T109275,C5109,397.78,13-07-25 12:14,Gas,Santiagoton,Debit,Web,0
T109276,C4241,220.17,20-02-25 01:09,Health,Brettfort,Credit,Web,0
T109277,C7196,163.1,18-02-25 04:33,Electronics,Chadchester,Prepaid,Web,0
T109278,C6805,508.11,24-05-25 14:10,Groceries,Hollyborough,Debit,Mobile,0
T109279,C7320,334.83,01-04-25 21:28,Health,Mooreberg,Debit,Web,0
T109280,C8073,650.67,07-05-25 17:38,Groceries,South Derekburgh,Credit,POS,0
T109281,C4598,371.12,02-02-25 19:25,Restaurants,Davidborough,Prepaid,POS,0
T109282,C4689,448.12,26-01-25 19:12,Health,Lake Charleston,Debit,Mobile,0
T109283,C1423,117.16,26-02-25 00:20,Groceries,Danielston,Debit,POS,0
